"Coll_Word"	"1"	"2"	"exp_1"	"exp_2"	"pbin_1"	"pbin_2"	"SumAbsDev"	"LargestDev"
"拒不"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"拒绝"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"拘留"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"招徕"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"拜年"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"拥军"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"拦截"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"拨电"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"拿"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"拿出"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"拿无薪"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"持票人"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"指挥长"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"指示"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"指责"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"按摩院"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"挑剔"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"挑选"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"捕"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"排灌"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"接"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"接任"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"接到"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"接口"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"接触"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"接过"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"控告"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"推销"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"掩护"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"提供"	6	0	2.303	3.697	2.495	-2.495	4.99	"1_&_2"
"提取"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"提早"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"提醒"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"握手"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"援疆"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"撤"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"撤销"	1	6	2.687	4.313	-0.743	0.743	1.486	"1_&_2"
"支副"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"支票"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"支部"	0	15	5.757	9.243	-3.154	3.154	6.308	"1_&_2"
"收到"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"收烂账"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"收银机"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"放回"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"政协"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"政委"	0	5	1.919	3.081	-1.051	1.051	2.102	"1_&_2"
"政治局"	0	29	11.13	17.87	-6.098	6.098	12.196	"1_&_2"
"政法"	0	6	2.303	3.697	-1.262	1.262	2.524	"1_&_2"
"教"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"教师"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"教育局"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"教育长"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"整"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"文化厅"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"文康"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"文联"	0	4	1.535	2.465	-0.841	0.841	1.682	"1_&_2"
"文革"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"斗志"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"斥责"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"斯鑫良"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"新任"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"新华"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"新巴"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"新民"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"新疆"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"新航"	12	0	4.606	7.394	4.991	-4.991	9.982	"1_&_2"
"施光训"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"旅行社"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"旅馆"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"旗"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"旗委"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"旗舰店"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"无私"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"无薪"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"既然"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"日前"	0	4	1.535	2.465	-0.841	0.841	1.682	"1_&_2"
"日土县"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"早"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"时任"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"时装店"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"旺堆"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"昌都"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"明了"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"明祖陵镇"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"星期二"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"昨天"	5	0	1.919	3.081	2.079	-2.079	4.158	"1_&_2"
"晋察冀"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"普通话"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"曾"	0	9	3.454	5.546	-1.892	1.892	3.784	"1_&_2"
"曾培炎"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"曾太太"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"最后"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"有"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"有助"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"有意"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"有限公司"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"服务"	7	0	2.687	4.313	2.911	-2.911	5.822	"1_&_2"
"望亭"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"朝鲜"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"木"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"未知"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"本报"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"朱玉泉"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"机关"	0	8	3.07	4.93	-1.682	1.682	3.364	"1_&_2"
"机场"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"李"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"李克强"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李兴伟"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李国峰"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李宪生"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李志坚"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李成玉"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李月婵"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"李杰民"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李毅中"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李源潮"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"李焕政"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李猛"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李祖旺"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李秋芳"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李纪恒"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李跃平"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李近维"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"李金满"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"李铁明"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"李雁"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"李鸿忠"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"村"	1	5	2.303	3.697	-0.586	0.586	1.172	"1_&_2"
"村人"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"村党支部"	0	7	2.687	4.313	-1.472	1.472	2.944	"1_&_2"
"村委会"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"村宪治"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"村民"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"杜世成"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"杜青林"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"来"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"来到"	0	5	1.919	3.081	-1.051	1.051	2.102	"1_&_2"
"来电"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"杨传堂"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"杨放"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"杰"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"杰克斯"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"林仕忠"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"林保罗"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"林姓"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"林开榜"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"林树森"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"架子"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"染上"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"柜台"	5	0	1.919	3.081	2.079	-2.079	4.158	"1_&_2"
"查"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"查看"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"柴松岳"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"校"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"校长"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"校门"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"核实"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"桑结加"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"梅"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"检查"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"检查组"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"楚成"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"楼"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"楼梯"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"榜头镇"	2	2	1.535	2.465	0.304	-0.304	0.608	"1_&_2"
"模范"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"欢迎"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"款项"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"正厅级"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"正好"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"正斌"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"正部级"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"武器"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"武汉市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"死伤者"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"死者"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"残奥"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"每"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"比较"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"毛泽东任"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"民委"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"水平"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"求助"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"求诊"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"汇报"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"汕头市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"江"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"江口"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"江益区"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"江苏"	0	7	2.687	4.313	-1.472	1.472	2.944	"1_&_2"
"江苏省"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"江西省"	0	5	1.919	3.081	-1.051	1.051	2.102	"1_&_2"
"汪啸风"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"沈振新"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"沈阳市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"沉迷"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"沖"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"沦为"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"沧州"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"河内"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"河北省"	0	7	2.687	4.313	-1.472	1.472	2.944	"1_&_2"
"河南省"	0	7	2.687	4.313	-1.472	1.472	2.944	"1_&_2"
"油站"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"治非"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"法委"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"注意"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"注意力"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"洽谈"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"派出"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"派股"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"测量"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"浙"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"浙江省"	0	4	1.535	2.465	-0.841	0.841	1.682	"1_&_2"
"海南"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"海南省"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"涉及"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"涉嫌"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"涿州"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"深入"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"深圳市"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"混乱"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"清洗"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"清醒"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"渔利"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"温家宝"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"温州市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"温暖"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"湖北"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"湖北省"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"湖北省委"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"湖南省"	0	4	1.535	2.465	-0.841	0.841	1.682	"1_&_2"
"滥用"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"演"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"澄海"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"火速"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"灵活"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"灾民"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"点算"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"烧结分厂"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"然后"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"照常"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"照顾"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"熊进兰"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"熙"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"爆炸"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"爱因斯坦"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"爱心"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"父母"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"牛哥"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"牟本理"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"物"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"特写"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"独立"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"率先"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"玉林市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王二江"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王云坤"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王刚"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"王厚宏"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王天琴"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王女士"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"王岐山"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"王志杰"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王文元"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王洪界"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王玉"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王绪"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王虎林"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"王鸿举"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"玩笑"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"环保局局"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"现任"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"现任村"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"珍"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"珠江三角洲"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"珠海"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"珠海市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"班机"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"球票"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"理事会"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"琼"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"瓦斯科"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"甘肃省"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"甚至"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"生前系"	0	6	2.303	3.697	-1.262	1.262	2.524	"1_&_2"
"生医院"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"生气"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"生活"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"田"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"田成"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"申请"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"电报"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"电邮"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"男子"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"男性"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"男病人"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"留"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"留党"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"疏散"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"疗效"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"病人"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"痛苦"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"登机"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"登机处"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"白恩培"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"白辛生"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"百货公司"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"的却"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"皇宫"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"监"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"监守自盗"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"直"	0	8	3.07	4.93	-1.682	1.682	3.364	"1_&_2"
"相当于"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"相片"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"省"	0	11	4.222	6.778	-2.313	2.313	4.626	"1_&_2"
"省委"	0	13	4.989	8.011	-2.734	2.734	5.468	"1_&_2"
"省委副"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"省长"	0	14	5.373	8.627	-2.944	2.944	5.888	"1_&_2"
"看到"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"看望"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"看病"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"眼镜"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"砍光"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"研究院"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"确保"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"礼物袋"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"祝贺"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"神情"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"票务部"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"禁止"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"禄位"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"福"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"福建省"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"福建省委"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"离"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"离休"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"离去"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"离开"	4	0	1.535	2.465	1.664	-1.664	3.328	"1_&_2"
"离职"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"私人"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"科协"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"科尔沁"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"秘书长"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"秦三"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"称"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"程维"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"程维高"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"税务局"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"穆拉狄诺夫"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"穆赫塔尔"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"突然"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"立刻"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"站"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"站长"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"竞赛"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"竟然"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"章联生"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
