"Coll_Word"	"1"	"2"	"exp_1"	"exp_2"	"pbin_1"	"pbin_2"	"SumAbsDev"	"LargestDev"
"空白"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"突如其来"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"立刻"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"竞争"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"竞技"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"竞相"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"章念驰"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"答"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"简报"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"简版"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"米卢"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"类似"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"精神"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"糟"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"糟糕"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"紧"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"紧张"	0	5	0.483	4.517	-0.221	0.221	0.442	"1_&_2"
"紧急"	0	5	0.483	4.517	-0.221	0.221	0.442	"1_&_2"
"级别"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"纵横"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"纾缓"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"组团"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"组有"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"经手"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"经济"	1	25	2.512	23.488	-0.57	0.57	1.14	"1_&_2"
"经济全球化"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"经贸"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"经费"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"结合"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"绕道"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"给付"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"绝对"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"继续"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"维持"	0	4	0.386	3.614	-0.177	0.177	0.354	"1_&_2"
"维斌"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"综述"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"缓和"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"缓解"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"缩影"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"缺"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"缺乏"	1	1	0.193	1.807	0.735	-0.735	1.47	"1_&_2"
"缺席"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"缺损"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"罕"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"罗安"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"罚球"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"罪案"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"羁"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"羁押"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"美和"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"考量"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"耽误"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"肆意"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"肇事"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"肺炎"	0	6	0.58	5.42	-0.265	0.265	0.53	"1_&_2"
"肿瘤"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"胶着"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"脑死"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"膝部"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"自然"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"自身"	1	1	0.193	1.807	0.735	-0.735	1.47	"1_&_2"
"舒缓"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"良好"	0	15	1.449	13.551	-0.662	0.662	1.324	"1_&_2"
"艾"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"若"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"英康"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"莫耶斯"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"莱科塔"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"获利"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"莺莺燕燕"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"菲国军"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"萌芽"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"营运"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"萨格勒布"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"萨瓦拉"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"落实"	0	6	0.58	5.42	-0.265	0.265	0.53	"1_&_2"
"董耀中"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"蓬勃"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"蔓延"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"蔡明华"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"虚弱"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"血管"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"补"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"表明"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"表示"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"表达"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"衰退"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"被动"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"裴瑞斯"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"裸露"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"要好"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"要求"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"见"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"观察"	0	4	0.386	3.614	-0.177	0.177	0.354	"1_&_2"
"视"	0	7	0.676	6.324	-0.309	0.309	0.618	"1_&_2"
"视力"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"觉察"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"解放军报"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"警戒"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"计算机病毒"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"认清"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"讨论"	0	4	0.386	3.614	-0.177	0.177	0.354	"1_&_2"
"讨论会"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"议决"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"议题"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"记者团"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"许文辉"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"评估"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"试图"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"询问"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"误差"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"说完"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"说明"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"调查"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"调节"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"调适"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"谈到"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"谢里夫"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"负"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"财力"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"财务"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"财政"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"败北"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"质量"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"贩卖"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"贫铀"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"贬值"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"贸易"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"资信"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"资金"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"赛场"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"赤字"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"走向"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"走贬"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"越来越"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"趋于"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"跟踪"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"跳电"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"身体"	1	6	0.676	6.324	0.293	-0.293	0.586	"1_&_2"
"身高"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"转化"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"轮"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"轮值"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"较"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"较为"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"输掉"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"辜振甫"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"辞职"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"达到"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"过剩"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"过期"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"迎亲"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"近年来"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"近来"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"还原"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"还好"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"这样"	2	3	0.483	4.517	1.116	-1.116	2.232	"1_&_2"
"进一步"	1	2	0.29	2.71	0.58	-0.58	1.16	"1_&_2"
"进入"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"进展"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"进攻"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"违失"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"违背"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"连"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"连续"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"迳行"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"追踪"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"退席"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"送医"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"适"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"适应"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"选举"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"逊色"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"透明度"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"逐"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"逐渐"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"通商部"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"通报"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"通货膨胀"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"速"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"速率"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"週年"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"逾"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"遇到"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"遏制"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"道德"	2	0	0.193	1.807	2.03	-2.03	4.06	"1_&_2"
"遴选"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"避免"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"配置"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"采取"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"重复"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"重建"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"重点"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"重金属"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"金夏沙"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"金融"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"针对"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"钙化"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"钟南山"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"销售"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"锋线"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"问问"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"问题"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"闲置"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"队"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"队员"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"防守"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"防治"	1	5	0.58	5.42	0.341	-0.341	0.682	"1_&_2"
"阳信"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"阿拉伯"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"阿拉伯半岛"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"阿拉法"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"降息"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"除"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"险"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"陷入"	0	6	0.58	5.42	-0.265	0.265	0.53	"1_&_2"
"随即"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"随时"	0	6	0.58	5.42	-0.265	0.265	0.53	"1_&_2"
"随着"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"隐瞒"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"难以"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"集训"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"需要"	0	4	0.386	3.614	-0.177	0.177	0.354	"1_&_2"
"非"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"非典型"	0	5	0.483	4.517	-0.221	0.221	0.442	"1_&_2"
"非常"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"面临"	1	4	0.483	4.517	0.4	-0.4	0.8	"1_&_2"
"面对"	0	3	0.29	2.71	-0.132	0.132	0.264	"1_&_2"
"鞍钢"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"顽强"	2	0	0.193	1.807	2.03	-2.03	4.06	"1_&_2"
"预料"	1	2	0.29	2.71	0.58	-0.58	1.16	"1_&_2"
"预测"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"预警"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"预计"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"领先"	2	1	0.29	2.71	1.582	-1.582	3.164	"1_&_2"
"领域"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"频频"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"颜庆章"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"颠簸"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"风水"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"飞安"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"食肆"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"首先"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"首都"	0	2	0.193	1.807	-0.088	0.088	0.176	"1_&_2"
"首钢队"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"马列"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"马琳"	1	0	0.097	0.903	1.015	-1.015	2.03	"1_&_2"
"驰骋"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"验收工"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"高尔"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"高层"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"高峰会"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"高速"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"黄海岱"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"黎以边"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"黑马"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
"默许"	0	1	0.097	0.903	-0.044	0.044	0.088	"1_&_2"
