"Coll_Word"	"1"	"2"	"exp_1"	"exp_2"	"pbin_1"	"pbin_2"	"SumAbsDev"	"LargestDev"
"白领"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"百万"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"百分之二十五"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"监察"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"监测"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"盗刷"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"盗版"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"盛"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"目前"	3	26	3.398	25.602	-0.257	0.257	0.514	"1_&_2"
"相同"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"相当"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"相比"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"看"	0	10	1.172	8.828	-0.541	0.541	1.082	"1_&_2"
"看好"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"看来"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"看看"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"真实"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"真空"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"眼光"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"眼前"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"着急"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"瞒"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"瞩目"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"知会"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"矿区"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"确实"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"磋商"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"礼宾"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"神功"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"祭祀"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"离职"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"私营企业纳"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"种"	12	12	2.812	21.188	5.336	-5.336	10.672	"1_&_2"
"科什图尼察"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"科特迪瓦"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"科鲁尼"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"积极"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"积重难返"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"税收"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"稳"	0	5	0.586	4.414	-0.271	0.271	0.542	"1_&_2"
"稳定"	1	13	1.64	12.36	-0.302	0.302	0.604	"1_&_2"
"穆巴拉克"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"突发"	1	2	0.351	2.649	0.506	-0.506	1.012	"1_&_2"
"立法会"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"立足"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"竞争"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"竞技"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"符"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"第三季"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"第十"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"答"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"类似"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"糖价"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"糟"	0	4	0.469	3.531	-0.216	0.216	0.432	"1_&_2"
"糟糕"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"系"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"紊乱"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"索拉纳"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"紧"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"紧俏"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"紧张"	0	9	1.054	7.946	-0.487	0.487	0.974	"1_&_2"
"紧急"	2	5	0.82	6.18	0.713	-0.713	1.426	"1_&_2"
"紧绷"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"紧缩"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"紧跟"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"紧迫"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"累计"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"纯粹"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"纳税"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"纷"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"组织性"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"细则"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"经建会"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"经济"	0	10	1.172	8.828	-0.541	0.541	1.082	"1_&_2"
"经济全球化"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"经费"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"结合"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"绝"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"绝密"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"绝对"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"绝食"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"继续"	0	5	0.586	4.414	-0.271	0.271	0.542	"1_&_2"
"维"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"维持"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"绿色奥运"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"缅甸"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"缓解"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"缔约国"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"网路"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"翻天覆地"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"考场"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"考察"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"考虑到"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"耳中风"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"联合国"	0	4	0.469	3.531	-0.216	0.216	0.432	"1_&_2"
"聚焦"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"聚落"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"肇事"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"股市"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"肺炎"	3	4	0.82	6.18	1.408	-1.408	2.816	"1_&_2"
"背景"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"自圆其说法"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"自身"	2	0	0.234	1.766	1.862	-1.862	3.724	"1_&_2"
"航油"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"航行"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"良"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"良好"	0	4	0.469	3.531	-0.216	0.216	0.432	"1_&_2"
"艰难"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"节"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"芬兰队"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"花莲"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"苏贞昌"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"范玮琪"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"荡然无存"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"莲"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"营运"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"萧万长"	2	0	0.234	1.766	1.862	-1.862	3.724	"1_&_2"
"落后"	1	1	0.234	1.766	0.656	-0.656	1.312	"1_&_2"
"落实"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"落败"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"落选"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"蔓延"	2	2	0.469	3.531	1.155	-1.155	2.31	"1_&_2"
"藏学"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"行会"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"行情"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"行房"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"行政院"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"表明"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"表现出"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"表现出色"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"表示"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"衰退"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"被俘"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"西海岸"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"西非"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"见"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"观"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"观察"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"视"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"警戒"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"警觉"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"计画"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"讨论"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"议题"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"许诺"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"论"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"评估"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"诈骗"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"诉诸"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"译"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"试图"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"诚泰"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"询问"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"详细"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"误"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"请求国"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"谈何容易"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"谈到"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"象棋赛"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"贝尔格莱德"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"财委会"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"财政"	1	1	0.234	1.766	0.656	-0.656	1.312	"1_&_2"
"财政部"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"财气"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"财经"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"贪图"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"贪污"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"贮藏"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"走下坡"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"走势"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"走向"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"赶紧"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"超贷"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"超越"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"越来越"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"足以"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"跟上"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"踊跃"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"身体"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"车臣"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"转出"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"转化"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"转折"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"载人"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"较"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"较为"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"辞职"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"边"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"达到"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"迅速"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"过剩"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"过半"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"迎亲"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"运作"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"运用"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"运行"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"这样"	0	6	0.703	5.297	-0.325	0.325	0.65	"1_&_2"
"这般"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"进一步"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"进入"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"进出口"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"进展"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"进程"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"违法"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"违章"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"违规"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"连"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"连战"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"追平"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"送医"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"适应"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"适当"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"逆转"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"选战"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"逐"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"逐季"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"逐渐"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"途径"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"通关"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"通常"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"通报"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"通风"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"造成"	0	4	0.469	3.531	-0.216	0.216	0.432	"1_&_2"
"逾放比率"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"遇到"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"遏阻"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"道德"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"避免"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"避用"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"邓肯"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"邦泰雅"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"邦联"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"采取"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"里亚"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"重大"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"重建"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"重覆"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"重钢"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"量入为出"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"金融"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"鉴于"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"针"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"针对"	0	4	0.469	3.531	-0.216	0.216	0.432	"1_&_2"
"销售"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"销售量"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"长久"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"长官"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"长期"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"闪光灯"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"闪现"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"问题"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"队"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"队名"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"队员"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"防"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"防备"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"防治"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"阻止"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"阻碍"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"阿"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"阿富汗"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"阿拉伯"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"阿申纳"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"际"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"陈俊硕"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"陈明通"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"院方"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"险"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"险峻"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"陷入"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"随时"	1	1	0.234	1.766	0.656	-0.656	1.312	"1_&_2"
"随着"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"难免"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"集体"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"集训"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"雪上加霜"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"零售业"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"需不需要"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"需要"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"静观"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"非典型"	2	3	0.586	4.414	0.967	-0.967	1.934	"1_&_2"
"非常"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"非法"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"面临"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"面对"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"韩国队"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"须要"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"预先"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"预定"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"预期"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"预案"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"预计"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"领先"	3	3	0.703	5.297	1.612	-1.612	3.224	"1_&_2"
"领土"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"领域"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"领导人"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"领袖"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"风云"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"风水"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"飞行"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"首脑"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"首都"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"马丹"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"马其顿"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"马刺队"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"马斯登"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"驾车"	0	3	0.351	2.649	-0.162	0.162	0.324	"1_&_2"
"驾驶人"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"高中职"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"高尔"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"高度"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"高技术"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"鲍威尔"	0	2	0.234	1.766	-0.108	0.108	0.216	"1_&_2"
"鲍彻"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"黯淡"	1	0	0.117	0.883	0.931	-0.931	1.862	"1_&_2"
"鼠疫"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
"齐扬"	0	1	0.117	0.883	-0.054	0.054	0.108	"1_&_2"
